timestamp,frame_id,product_id,variant,sensor_source,sensor_name,rpm,torque_nm,air_temp_c,process_temp_c,temp_diff_c,tool_wear_min,frequency_hz,decibels,is_anomaly,failure_type
2026-09-07T13:55:11Z,6912,L54091,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1480.0,41.1,27.65,37.95,10.3,176,292.3,62.3,0,normal
2026-09-07T13:55:12Z,6913,M21772,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1634.0,31.9,27.65,38.05,10.4,178,330.5,61.7,0,normal
2026-09-07T13:55:13Z,6914,L54093,L,SENSOR_VIBRATION_BEARING,High-Frequency Vibration Accelerometer,1481.0,38.5,27.65,38.05,10.4,181,1033.2,68.9,1,random_failure
2026-09-07T13:55:14Z,6915,H36328,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1668.0,28.9,27.75,38.15,10.4,183,347.8,61.1,0,normal
2026-09-07T13:55:15Z,6916,L54095,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1484.0,36.2,27.85,38.25,10.4,188,311.6,61.2,0,normal
2026-09-07T13:55:16Z,6917,M21776,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1603.0,31.8,27.75,38.15,10.4,190,332.3,60.7,0,normal
2026-09-07T13:55:17Z,6918,L54097,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1481.0,37.5,27.85,38.25,10.4,193,302.0,60.6,0,normal
2026-09-07T13:55:18Z,6919,L54098,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1559.0,31.8,27.85,38.35,10.5,195,310.2,59.8,0,normal
2026-09-07T13:55:19Z,6920,L54099,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1444.0,39.8,27.85,38.35,10.5,197,280.3,60.1,0,normal
2026-09-07T13:55:20Z,6921,M21780,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1423.0,48.0,28.05,38.45,10.4,199,271.2,60.8,0,normal
2026-09-07T13:55:21Z,6922,L54101,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1432.0,48.1,27.95,38.45,10.5,202,271.4,60.7,0,normal
2026-09-07T13:55:22Z,6923,L54102,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1463.0,48.3,28.05,38.55,10.5,204,279.7,60.8,0,normal
2026-09-07T13:55:23Z,6924,L54103,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1433.0,49.3,28.05,38.55,10.5,206,279.0,60.9,0,normal
2026-09-07T13:55:24Z,6925,L54104,L,SENSOR_TORQUE_TRANSDUCER,Drivetrain Mechanical Torque Strain Gauge,1461.0,52.9,28.05,38.45,10.4,208,2500.0,76.5,1,overstrain_failure
2026-09-07T13:55:25Z,6926,M21785,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1266.0,55.5,27.95,38.45,10.5,210,259.9,61.5,0,normal
2026-09-07T13:55:26Z,6927,H36340,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1417.0,53.4,27.95,38.45,10.5,0,295.7,62.0,0,normal
2026-09-07T13:55:27Z,6928,L54107,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1488.0,43.4,27.95,38.45,10.5,5,312.5,61.4,0,normal
2026-09-07T13:55:28Z,6929,L54108,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1816.0,24.5,27.95,38.55,10.6,7,377.1,60.4,0,normal
2026-09-07T13:55:29Z,6930,M21789,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1301.0,55.0,27.85,38.45,10.6,9,269.6,62.9,0,normal
2026-09-07T13:55:30Z,6931,M21790,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1836.0,21.8,27.75,38.35,10.6,12,369.8,60.8,0,normal
2026-09-07T13:55:31Z,6932,M21791,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1521.0,39.9,27.65,38.25,10.6,15,299.4,62.2,0,normal
2026-09-07T13:55:32Z,6933,L54112,L,SENSOR_POWER_INVERTER,Inverter DC Bus Current & Voltage Monitor,1322.0,67.2,27.65,38.25,10.6,18,796.6,72.8,1,power_failure
2026-09-07T13:55:33Z,6934,L54113,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1492.0,40.6,27.65,38.25,10.6,20,283.9,62.3,0,normal
2026-09-07T13:55:34Z,6935,L54114,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1536.0,40.9,27.65,38.25,10.6,22,292.7,62.4,0,normal
2026-09-07T13:55:35Z,6936,L54115,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1878.0,24.3,27.55,38.05,10.5,24,364.7,61.1,0,normal
2026-09-07T13:55:36Z,6937,L54116,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1471.0,40.7,27.45,37.95,10.5,26,289.5,61.7,0,normal
2026-09-07T13:55:37Z,6938,H36351,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1452.0,40.2,27.45,37.95,10.5,28,293.1,61.2,0,normal
2026-09-07T13:55:38Z,6939,L54118,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1452.0,44.4,27.55,38.05,10.5,33,299.9,61.4,0,normal
2026-09-07T13:55:39Z,6940,M21799,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1348.0,53.0,27.55,38.15,10.6,35,283.5,61.7,0,normal
2026-09-07T13:55:40Z,6941,H36354,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1453.0,44.6,27.65,38.25,10.6,38,305.5,60.7,0,normal
2026-09-07T13:55:41Z,6942,L54121,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1316.0,57.6,27.65,38.25,10.6,43,275.5,61.7,0,normal
2026-09-07T13:55:42Z,6943,M21802,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1732.0,26.9,27.65,38.25,10.6,45,353.1,59.0,0,normal
2026-09-07T13:55:43Z,6944,L54123,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1522.0,35.2,27.55,38.15,10.6,48,303.8,59.4,0,normal
2026-09-07T13:55:44Z,6945,M21804,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1487.0,39.8,27.55,38.15,10.6,50,289.7,59.9,0,normal
2026-09-07T13:55:45Z,6946,M21805,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1852.0,22.2,27.65,38.25,10.6,53,357.5,59.0,0,normal
2026-09-07T13:55:46Z,6947,L54126,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1486.0,46.8,27.55,38.05,10.5,56,282.2,61.1,0,normal
2026-09-07T13:55:47Z,6948,M21807,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1562.0,37.1,27.55,38.15,10.6,58,299.0,60.5,0,normal
2026-09-07T13:55:48Z,6949,L54128,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1457.0,51.4,27.55,38.05,10.5,61,282.9,62.3,0,normal
2026-09-07T13:55:49Z,6950,M21809,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1769.0,26.5,27.55,38.05,10.5,63,352.3,60.5,0,normal
2026-09-07T13:55:50Z,6951,H36364,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1374.0,53.1,27.55,38.15,10.6,66,280.6,62.9,0,normal
2026-09-07T13:55:51Z,6952,L54131,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1524.0,43.5,27.65,38.15,10.5,71,316.5,62.5,0,normal
2026-09-07T13:55:52Z,6953,L54132,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1498.0,40.2,27.65,38.15,10.5,73,314.4,62.2,0,normal
2026-09-07T13:55:53Z,6954,L54133,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1462.0,41.4,27.65,38.15,10.5,75,306.6,62.3,0,normal
2026-09-07T13:55:54Z,6955,M21814,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1429.0,52.3,27.65,38.05,10.4,77,295.9,63.5,0,normal
2026-09-07T13:55:55Z,6956,L54135,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1399.0,47.9,27.55,38.05,10.5,80,283.4,62.8,0,normal
2026-09-07T13:55:56Z,6957,M21816,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1434.0,39.1,27.65,38.05,10.4,82,283.0,61.6,0,normal
2026-09-07T13:55:57Z,6958,L54137,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1324.0,52.2,27.55,37.95,10.4,85,254.5,62.6,0,normal
2026-09-07T13:55:58Z,6959,L54138,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1563.0,40.7,27.45,37.85,10.4,87,298.3,61.6,0,normal
2026-09-07T13:55:59Z,6960,L54139,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1543.0,34.7,27.45,37.85,10.4,89,293.9,60.4,0,normal
2026-09-07T13:56:00Z,6961,L54140,L,SENSOR_VIBRATION_BEARING,High-Frequency Vibration Accelerometer,1413.0,52.0,27.55,37.85,10.3,91,1008.7,70.3,1,random_failure
2026-09-07T13:56:01Z,6962,M21821,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1378.0,41.2,27.55,37.85,10.3,93,270.0,60.1,0,normal
2026-09-07T13:56:02Z,6963,M21822,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1373.0,49.9,27.55,37.95,10.4,96,276.3,60.9,0,normal
2026-09-07T13:56:03Z,6964,H36377,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1981.0,19.9,27.55,37.85,10.3,99,404.9,58.9,0,normal
2026-09-07T13:56:04Z,6965,M21824,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1263.0,52.3,27.55,37.85,10.3,104,266.1,60.7,0,normal
2026-09-07T13:56:05Z,6966,L54145,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1312.0,52.1,27.55,37.85,10.3,107,277.4,60.9,0,normal
2026-09-07T13:56:06Z,6967,L54146,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1969.0,20.7,27.55,37.85,10.3,109,406.6,59.1,0,normal
2026-09-07T13:56:07Z,6968,M21827,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1365.0,51.7,27.65,38.05,10.4,111,280.5,61.4,0,normal
2026-09-07T13:56:08Z,6969,L54148,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1789.0,25.5,27.75,38.05,10.3,114,358.2,59.8,0,normal
2026-09-07T13:56:09Z,6970,M21829,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1583.0,32.1,27.65,37.95,10.3,116,309.8,60.3,0,normal
2026-09-07T13:56:10Z,6971,L54150,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1436.0,44.9,27.55,37.85,10.3,119,274.8,61.8,0,normal
2026-09-07T13:56:11Z,6972,M21831,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1559.0,42.8,27.55,37.85,10.3,121,296.9,62.2,0,normal
2026-09-07T13:56:12Z,6973,L54152,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1377.0,49.9,27.55,37.85,10.3,124,261.6,62.8,0,normal
2026-09-07T13:56:13Z,6974,L54153,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1462.0,41.9,27.55,37.85,10.3,126,283.1,62.3,0,normal
2026-09-07T13:56:14Z,6975,L54154,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1318.0,48.2,27.55,37.85,10.3,128,261.1,62.7,0,normal
2026-09-07T13:56:15Z,6976,M21835,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1378.0,51.6,27.55,37.85,10.3,130,280.5,63.3,0,normal
2026-09-07T13:56:16Z,6977,L54156,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1344.0,46.7,27.45,37.75,10.3,133,279.9,62.5,0,normal
2026-09-07T13:56:17Z,6978,L54157,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,2377.0,14.3,27.55,37.95,10.4,135,490.0,61.3,0,normal
2026-09-07T13:56:18Z,6979,L54158,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1427.0,50.3,27.55,37.95,10.4,137,299.9,62.7,0,normal
2026-09-07T13:56:19Z,6980,L54159,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1353.0,60.4,27.75,38.05,10.3,139,281.5,63.3,0,normal
2026-09-07T13:56:20Z,6981,L54160,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1505.0,45.5,27.65,38.15,10.5,141,305.6,61.6,0,normal
2026-09-07T13:56:21Z,6982,H36395,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1612.0,32.5,27.65,38.05,10.4,143,319.6,60.0,0,normal
2026-09-07T13:56:22Z,6983,L54162,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1440.0,43.0,27.55,37.95,10.4,148,278.4,60.5,0,normal
2026-09-07T13:56:23Z,6984,M21843,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1334.0,53.9,27.55,37.85,10.3,150,252.9,61.3,0,normal
2026-09-07T13:56:24Z,6985,M21844,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1706.0,25.0,27.55,37.85,10.3,153,326.3,58.7,0,normal
2026-09-07T13:56:25Z,6986,H36399,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1698.0,24.8,27.65,37.95,10.3,156,327.4,58.6,0,normal
2026-09-07T13:56:26Z,6987,L54166,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1688.0,30.7,27.55,37.95,10.4,161,331.1,59.4,0,normal
2026-09-07T13:56:27Z,6988,L54167,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,2437.0,13.8,27.55,37.95,10.4,163,488.1,59.7,0,normal
2026-09-07T13:56:28Z,6989,L54168,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1478.0,46.8,27.55,37.95,10.4,165,303.4,61.1,0,normal
2026-09-07T13:56:29Z,6990,M21849,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1608.0,35.3,27.55,37.95,10.4,167,334.6,60.5,0,normal
2026-09-07T13:56:30Z,6991,L54170,L,SENSOR_POWER_INVERTER,Inverter DC Bus Current & Voltage Monitor,2478.0,13.4,27.55,37.95,10.4,170,1143.4,69.7,1,power_failure
2026-09-07T13:56:31Z,6992,L54171,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1509.0,33.4,27.65,37.95,10.3,172,315.1,60.7,0,normal
2026-09-07T13:56:32Z,6993,L54172,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1596.0,36.9,27.55,37.85,10.3,174,327.6,61.7,0,normal
2026-09-07T13:56:33Z,6994,M21853,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1740.0,25.6,27.55,37.85,10.3,176,349.4,61.0,0,normal
2026-09-07T13:56:34Z,6995,L54174,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1375.0,53.2,27.45,37.65,10.2,179,269.1,63.4,0,normal
2026-09-07T13:56:35Z,6996,M21855,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1705.0,31.2,27.45,37.55,10.1,181,329.2,61.8,0,normal
2026-09-07T13:56:36Z,6997,M21856,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1621.0,32.0,27.35,37.45,10.1,184,309.4,61.6,0,normal
2026-09-07T13:56:37Z,6998,M21857,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1566.0,38.2,27.45,37.55,10.1,187,299.0,62.1,0,normal
2026-09-07T13:56:38Z,6999,M21858,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1388.0,42.9,27.45,37.55,10.1,190,267.5,61.9,0,normal
2026-09-07T13:56:39Z,7000,M21859,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1457.0,36.7,27.45,37.55,10.1,193,287.9,61.1,0,normal
2026-09-07T13:56:40Z,7001,M21860,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1463.0,45.5,27.45,37.45,10.0,196,296.5,61.8,0,normal
2026-09-07T13:56:41Z,7002,L54181,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1564.0,38.2,27.35,37.35,10.0,199,323.2,60.9,0,normal
2026-09-07T13:56:42Z,7003,H36416,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1411.0,47.2,27.35,37.45,10.1,201,296.5,61.2,0,normal
2026-09-07T13:56:43Z,7004,L54183,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1540.0,46.7,27.35,37.45,10.1,206,322.7,61.2,0,normal
2026-09-07T13:56:44Z,7005,L54184,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1950.0,20.3,27.35,37.45,10.1,208,401.5,59.0,0,normal
2026-09-07T13:56:45Z,7006,M21865,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1339.0,52.9,27.45,37.55,10.1,0,273.3,61.0,0,normal
2026-09-07T13:56:46Z,7007,H36420,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1419.0,39.6,27.45,37.45,10.0,3,281.9,59.6,0,normal
2026-09-07T13:56:47Z,7008,L54187,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1499.0,45.2,27.35,37.45,10.1,8,291.0,60.6,0,normal
2026-09-07T13:56:48Z,7009,L54188,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1368.0,49.6,27.35,37.45,10.1,10,260.1,60.9,0,normal
2026-09-07T13:56:49Z,7010,L54189,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1536.0,36.2,27.35,37.35,10.0,12,292.2,60.1,0,normal
2026-09-07T13:56:50Z,7011,M21870,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1469.0,42.9,27.35,37.35,10.0,14,281.0,61.0,0,normal
2026-09-07T13:56:51Z,7012,L54191,L,SENSOR_POWER_INVERTER,Inverter DC Bus Current & Voltage Monitor,2633.0,12.2,27.35,37.35,10.0,17,1189.9,70.0,1,power_failure
2026-09-07T13:56:52Z,7013,L54192,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1298.0,61.4,27.25,37.25,10.0,19,259.3,63.4,0,normal
2026-09-07T13:56:53Z,7014,M21873,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1544.0,36.3,27.25,37.25,10.0,21,315.8,61.4,0,normal
2026-09-07T13:56:54Z,7015,H36428,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1403.0,47.7,27.35,37.35,10.0,24,293.1,62.7,0,normal
2026-09-07T13:56:55Z,7016,L54195,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1452.0,42.9,27.35,37.35,10.0,29,305.3,62.4,0,normal
2026-09-07T13:56:56Z,7017,L54196,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1509.0,43.1,27.45,37.35,9.9,31,315.5,62.7,0,normal
2026-09-07T13:56:57Z,7018,M21877,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1474.0,37.0,27.55,37.45,9.9,33,304.0,61.8,0,normal
2026-09-07T13:56:58Z,7019,M21878,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1377.0,46.7,27.55,37.55,10.0,36,277.8,62.6,0,normal
2026-09-07T13:56:59Z,7020,L54199,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1741.0,27.1,27.65,37.65,10.0,39,343.2,61.0,0,normal
2026-09-07T13:57:00Z,7021,L54200,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1460.0,53.8,27.65,37.65,10.0,41,280.8,63.1,0,normal
2026-09-07T13:57:01Z,7022,H36435,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1631.0,32.6,27.55,37.45,9.9,43,311.6,60.7,0,normal
2026-09-07T13:57:02Z,7023,L54202,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1561.0,33.2,27.55,37.35,9.8,48,297.7,60.3,0,normal
2026-09-07T13:57:03Z,7024,M21883,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1572.0,38.5,27.55,37.45,9.9,50,303.6,60.6,0,normal
2026-09-07T13:57:04Z,7025,L54204,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,2127.0,18.7,27.45,37.45,10.0,53,421.0,59.5,0,normal
2026-09-07T13:57:05Z,7026,H36439,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1448.0,44.7,27.45,37.45,10.0,55,292.6,60.5,0,normal
2026-09-07T13:57:06Z,7027,L54206,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1543.0,39.6,27.45,37.55,10.1,60,318.3,60.0,0,normal
2026-09-07T13:57:07Z,7028,L54207,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1508.0,34.8,27.45,37.45,10.0,62,315.6,59.3,0,normal
2026-09-07T13:57:08Z,7029,M21888,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1403.0,50.4,27.45,37.45,10.0,64,295.5,60.9,0,normal
2026-09-07T13:57:09Z,7030,L54209,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1454.0,39.7,27.45,37.45,10.0,67,302.9,60.0,0,normal
2026-09-07T13:57:10Z,7031,L54210,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1772.0,27.3,27.55,37.65,10.1,69,360.8,59.7,0,normal
2026-09-07T13:57:11Z,7032,L54211,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1479.0,49.1,27.55,37.65,10.1,71,294.9,61.8,0,normal
2026-09-07T13:57:12Z,7033,L54212,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1723.0,31.0,27.55,37.75,10.2,73,336.7,60.7,0,normal
2026-09-07T13:57:13Z,7034,M21893,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1469.0,46.4,27.55,37.65,10.1,75,280.7,62.1,0,normal
2026-09-07T13:57:14Z,7035,H36448,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1830.0,26.2,27.45,37.45,10.0,78,351.0,61.1,0,normal
2026-09-07T13:57:15Z,7036,L54215,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1497.0,38.2,27.45,37.45,10.0,83,286.1,61.8,0,normal
2026-09-07T13:57:16Z,7037,L54216,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1540.0,52.7,27.55,37.45,9.9,85,299.7,63.9,0,normal
2026-09-07T13:57:17Z,7038,L54217,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1514.0,39.5,27.45,37.45,10.0,87,301.5,62.3,0,normal
2026-09-07T13:57:18Z,7039,L54218,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1654.0,34.2,27.55,37.45,9.9,89,336.9,62.0,0,normal
2026-09-07T13:57:19Z,7040,H36453,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1519.0,37.0,27.45,37.35,9.9,91,315.7,61.8,0,normal
2026-09-07T13:57:20Z,7041,L54220,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1720.0,30.3,27.55,37.45,9.9,96,358.8,61.3,0,normal
2026-09-07T13:57:21Z,7042,L54221,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1470.0,37.7,27.45,37.35,9.9,98,308.1,61.2,0,normal
2026-09-07T13:57:22Z,7043,L54222,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1642.0,29.9,27.45,37.35,9.9,100,338.4,60.4,0,normal
2026-09-07T13:57:23Z,7044,M21903,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,2006.0,19.1,27.55,37.45,9.9,102,404.6,59.8,0,normal
2026-09-07T13:57:24Z,7045,M21904,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1505.0,35.6,27.55,37.45,9.9,105,296.9,60.0,0,normal
2026-09-07T13:57:25Z,7046,M21905,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1609.0,27.6,27.55,37.45,9.9,108,311.3,59.1,0,normal
2026-09-07T13:57:26Z,7047,M21906,M,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1863.0,22.2,27.55,37.35,9.8,111,358.3,58.9,0,normal
2026-09-07T13:57:27Z,7048,L54227,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1401.0,42.6,27.45,37.25,9.8,114,265.5,59.9,0,normal
2026-09-07T13:57:28Z,7049,L54228,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,2007.0,19.8,27.45,37.25,9.8,116,390.0,58.9,0,normal
2026-09-07T13:57:29Z,7050,L54229,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1494.0,47.3,27.45,37.25,9.8,118,293.4,60.8,0,normal
2026-09-07T13:57:30Z,7051,L54230,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1457.0,47.7,27.45,37.25,9.8,120,293.4,61.0,0,normal
2026-09-07T13:57:31Z,7052,L54231,L,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1556.0,37.7,27.45,37.25,9.8,122,320.1,60.3,0,normal
2026-09-07T13:57:32Z,7053,H36466,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1510.0,42.8,27.45,37.25,9.8,124,315.6,61.1,0,normal
2026-09-07T13:57:33Z,7054,H36467,H,SENSOR_TELEMETRY_BUS,Standard Multi-Sensor Telemetry Array,1567.0,38.7,27.55,37.35,9.8,129,328.4,61.2,0,normal
